senator_name,senator_username,label,tweet
Barrasso,SenJohnBarrasso,right,Releasing more oil from the Strategic Petroleum Reserve doesn’t produce one more barrel of American oil.  simply refuses to do the one thing that will actually make a difference for American families &amp; our allies: produce more domestic energy. 
Barrasso,SenJohnBarrasso,right,"Congratulations to Ten Sleep on their silver medal at the Great American Water Taste Test at 's . In Wyoming, we are fortunate to have some of the best tasting water nationwide. It was a pleasure meeting with Mayor Ernie Beckley &amp; WY Rural Water this week. "
Barrasso,SenJohnBarrasso,right,It's heartbreaking what happened to students all around the country in terms of their mental health &amp; educational advancement during the pandemic. And it’s very concerning to see the radical teachers union has been calling the shots at the  and kept schools closed. 
Barrasso,SenJohnBarrasso,right,"We need to focus on America's self-sufficiency. We shouldn't be dependent on anyone. That means uranium from Russia, critical minerals from China, &amp; oil from OPEC. Europe is wide awake about what happened when they bought energy from their enemies.  is still sleep walking. "
Barrasso,SenJohnBarrasso,right,". continues to march to the tune of the climate elitists and extremists. When you look at his budget that came out yesterday, 36 new taxes, 11 of them on American oil, gas, energy, things that are all going to increase the cost of energy for American families. "
Barrasso,SenJohnBarrasso,right,On  we honor and remember all those who served in the Vietnam War. We will never forget their sacrifice.  
Barrasso,SenJohnBarrasso,right,".' FY2023 budget proposal is another pipe dream of climate extremism. It spends too much, borrows too much, &amp; taxes too much at a time Americans are struggling to make ends meet under 40-year record high inflation. This budget is dead on arrival. "
Barrasso,SenJohnBarrasso,right,Wrote in  on how American energy pre-eminence is central to realizing our economic and geopolitical interests. We are the world's energy superpower. It is time we started acting like it again. 
Barrasso,SenJohnBarrasso,right,". had an opportunity to put forth a mainstream nominee. Instead he once again listened to the voices of the liberal left as he does with so many of his appointees. Judges are supposed to rule based on the law, not empathy. I am a no vote on Judge Jackson. "
Barrasso,SenJohnBarrasso,right,Vladimir Putin uses energy as a weapon. We have an abundance of uranium in the U.S. and in Wyoming. We need to use it. The United States cannot be dependent on anybody and we cannot let our adversaries hold a knife to our throat. 
Barrasso,SenJohnBarrasso,right,.' budget is going to be another pipe dream of liberal activism and climate extremism. The president is living in the past on issues important to Americans. His budget is going to be more debt on arrival and it will be dead on arrival. 
Barrasso,SenJohnBarrasso,right,Ukraine can win. We just need to give them the tools they need to finish the job. Vladimir Putin underestimated the people of Ukraine and so did . Let’s give them what they need to get moving. 
Barrasso,SenJohnBarrasso,right,"Journey Elementary School in Casper is the home of Wyoming’s newest Milken Educator Award recipient, Becky Junge. Becky has committed her career to engaging with her students and teaching them skills they’ll carry for life. Congratulations, Becky! "
Barrasso,SenJohnBarrasso,right,FERC’s decision to step back from its destructive natural gas policy statements is a first step. Today’s action is an acknowledgement of the damage these statements would have done if left in place. FERC must go back to the drawing board &amp; start over on these harmful proposals.
Barrasso,SenJohnBarrasso,right,"America &amp; our allies need more, not less, natural gas &amp; natural gas infrastructure.  &amp; his appointees should be working to make it easier to develop &amp; deliver this critical resource. "
Barrasso,SenJohnBarrasso,right,"Putin uses energy as a weapon and has done so with cheap uranium for our nuclear power plants. We have massive amounts in the U.S., especially in Wyoming. Yet, 90% of the uranium we use is imported. We should pass my bill to ban Russian uranium &amp; start using . "
Barrasso,SenJohnBarrasso,right,"As the Sheep Queen of Wyoming, she employed herders to run 16 bands of sheep. Lucy was the inspiration for Caroline Lockhart’s 1919 novel, “The Fighting Shepherdess.” "
Barrasso,SenJohnBarrasso,right,In Honor of  we recognize Lucy Morrison Moore. She was a pioneering sheep rancher in Copper Mountain near Thermopolis during the late 1800s. 
Barrasso,SenJohnBarrasso,right,"We need to be energy dominant again and  and this administration have made us energy dependent.  is the master resource, it should be used as a geopolitical weapon to help our friends not make them more dependent on our enemies. "
Barrasso,SenJohnBarrasso,right,FERC’s destructive new policies will make it nearly impossible to build or upgrade any natural gas infrastructure. They will choke the world’s most efficient and safe natural gas delivery network. Our legislation stops that from happening.
Barrasso,SenJohnBarrasso,right,Introduced the ENSURE Act w/  &amp;  to protect the availability of American energy &amp; guard against even higher energy prices for American families. 
Barrasso,SenJohnBarrasso,right,"Democrats are blaming high gas prices &amp; inflation on everything but themselves. COVID, the economy, the supply chain, corporations, Putin. Blame, blame, blame, but they won't look in the mirror. Democrats know they have a very serious problem when it comes to American families. "
Barrasso,SenJohnBarrasso,right,.' policies against American energy have resulted in much higher energy prices for American families. Half of Wyoming is federal land and it’s sitting on a treasure trove of American energy. We have it all. But Joe Biden wants to keep Wyoming energy in the ground. 
Barrasso,SenJohnBarrasso,right,"Maybe we ought to have  tell the Energy Committee why it is that he has Venezuela and Iran on speed dial, but continues to tie up American energy producers in red tape. Clearly, Joe Biden has earned the title of the president of high gas prices. "
Barrasso,SenJohnBarrasso,right,: Wrote in  on how we must end American dependence on Russian uranium. The nuclear fuel supply chain should begin with American uranium &amp; end with American fuel. 
Barrasso,SenJohnBarrasso,right,". needs to tell NATO we collectively will supply Ukraine weapons they know how to use. Two, he needs to go from Brussels to the eastern front of NATO to show the resolve of NATO &amp; USA. Third, he needs to commit to producing more American energy &amp; sending it to our allies. "
